index,Long,Lat,UTM_X,UTM_Y,Cov_00
0,127.07811679999999,37.5414119,330210.1850481521,4156671.243453428,0.00019600000000000002
1,127.0781166,37.5414119,330210.167377322,4156671.2438147394,0.00019600000000000002
2,127.07811629999999,37.5414118,330210.14064419805,4156671.2332607424,0.00019600000000000002
3,127.0781157,37.5414118,330210.0876317077,4156671.234344676,0.00019600000000000002
4,127.07811489999999,37.5414117,330210.01672150823,4156671.224693958,0.00019600000000000002
5,127.0781138,37.541411499999995,330209.91907818866,4156671.204489243,0.00019600000000000002
6,127.07811269999999,37.5414113,330209.8214348641,4156671.184284531,0.00019600000000000002
7,127.07811179999999,37.5414112,330209.74168924865,4156671.1748144715,0.00019600000000000002
8,127.0781105,37.5414112,330209.6268288519,4156671.1771630016,0.00019600000000000002
9,127.078109,37.541411,330209.4938438676,4156671.157680917,0.00019600000000000002
10,127.0781076,37.541410899999995,330209.3699211732,4156671.1491141417,0.00019600000000000002
11,127.0781062,37.5414107,330209.24577160296,4156671.1294514053,0.000225
12,127.07810459999999,37.5414106,330209.1041780772,4156671.121245947,0.000256
13,127.07810289999999,37.541410299999995,330208.95329538186,4156671.0910292207,0.00028900000000000003
14,127.07810119999999,37.5414101,330208.80263956345,4156671.071908462,0.00032399999999999996
15,127.0780994,37.5414099,330208.64314832684,4156671.052968362,0.00032399999999999996
16,127.07809759999999,37.541409699999996,330208.4836570915,4156671.0340282647,0.00028900000000000003
17,127.0780958,37.5414093,330208.32371209504,4156670.992896243,0.00028900000000000003
18,127.0780939,37.541409,330208.1551585629,4156670.963040847,0.000361
19,127.07809209999999,37.5414086,330207.9952135631,4156670.921908831,0.000361
20,127.07809019999999,37.5414082,330207.82643314614,4156670.8809574754,0.000361
21,127.0780884,37.5414077,330207.66626126517,4156670.8287295015,0.000361
22,127.07808659999999,37.541407199999995,330207.50608937995,4156670.7765015294,0.000361
23,127.07808469999999,37.541406599999995,330207.3368551988,4156670.7133582565,0.0004
24,127.07808299999999,37.5414059,330207.1850649637,4156670.6387577043,0.000361
25,127.0780813,37.541405,330207.0328209668,4156670.541965226,0.000361
26,127.07807969999999,37.5414041,330206.88941237994,4156670.4449920934,0.000361
27,127.07807799999999,37.5414032,330206.73716837587,4156670.3481996194,0.00032399999999999996
28,127.07807659999999,37.5414022,330206.6112037357,4156670.239769208,0.000361
29,127.0780752,37.541401,330206.48478532943,4156670.1091468683,0.000361
30,127.078074,37.5413999,330206.37626463396,4156669.9892591764,0.00032399999999999996
31,127.07807269999999,37.541398799999996,330206.2589085186,4156669.8695521434,0.00028900000000000003
32,127.07807129999999,37.5413978,330206.1329438627,4156669.761121739,0.000256
33,127.07807,37.5413966,330206.015360861,4156669.6303187464,0.00028900000000000003
34,127.0780688,37.5413955,330205.90684015263,4156669.5104310606,0.000256
35,127.0780676,37.5413943,330205.7980925589,4156669.3794474103,0.000256
36,127.0780664,37.5413931,330205.6893449619,4156669.2484637625,0.000225
37,127.0780654,37.5413918,330205.59804131393,4156669.1060228297,0.000225
38,127.07806439999999,37.5413905,330205.50673766073,4156668.9635818982,0.00019600000000000002
39,127.07806339999999,37.5413894,330205.4158877745,4156668.8433328974,0.000256
40,127.0780624,37.5413882,330205.3248110006,4156668.7119879313,0.000225
41,127.0780614,37.5413869,330205.233507341,4156668.569547004,0.000225
42,127.0780604,37.5413857,330205.1424305615,4156668.4382020407,0.00019600000000000002
43,127.0780594,37.5413843,330205.05090001505,4156668.2846651496,0.00019600000000000002
44,127.07805839999999,37.541382999999996,330204.95959634427,4156668.1422242234,0.00019600000000000002
45,127.0780573,37.5413819,330204.859911023,4156668.0221558893,0.00019600000000000002
46,127.0780563,37.541380499999995,330204.768380465,4156667.8686190005,0.00019600000000000002
47,127.07805529999999,37.5413791,330204.6768499037,4156667.715082114,0.00019600000000000002
48,127.0780544,37.5413778,330204.5943816422,4156667.5724605313,0.00019600000000000002
49,127.07805339999999,37.5413765,330204.5030779586,4156667.4300196096,0.00019600000000000002
50,127.0780523,37.5413752,330204.40293885476,4156667.2877593515,0.00019600000000000002
51,127.0780513,37.541373899999996,330204.3116351651,4156667.1453184327,0.00019600000000000002
52,127.0780501,37.5413727,330204.20288751693,4156667.0143348025,0.00019600000000000002
53,127.0780489,37.541371399999996,330204.0939129812,4156666.872255209,0.00019600000000000002
54,127.0780477,37.5413701,330203.98493844183,4156666.730175617,0.00019600000000000002
55,127.0780465,37.541368999999996,330203.876417668,4156666.610287955,0.00019600000000000002
56,127.07804549999999,37.541367799999996,330203.7853408449,4156666.478943006,0.00019600000000000002
57,127.0780442,37.541366499999995,330203.66753087705,4156666.3370440803,0.00019600000000000002
58,127.07804309999999,37.5413651,330203.5671648572,4156666.1836878676,0.00019600000000000002
59,127.07804189999999,37.541364,330203.45864407055,4156666.0638002115,0.00019600000000000002
60,127.07804089999999,37.5413626,330203.3671134692,4156665.9102633377,0.00019600000000000002
61,127.07803969999999,37.5413613,330203.2581389055,4156665.7681837543,0.00019600000000000002
62,127.0780386,37.5413602,330203.1584535304,4156665.6481154375,0.00019600000000000002
63,127.0780375,37.5413589,330203.0583143814,4156665.5058551948,0.00019600000000000002
64,127.0780363,37.5413576,330202.9493398074,4156665.3637756156,0.00019600000000000002
65,127.0780351,37.5413563,330202.84036522976,4156665.221696038,0.00019600000000000002
66,127.0780339,37.541354999999996,330202.73139064864,4156665.0796164605,0.00019600000000000002
67,127.0780326,37.541353799999996,330202.61380752793,4156664.948813513,0.00019600000000000002
68,127.0780314,37.5413524,330202.5046060531,4156664.795637976,0.00019600000000000002
69,127.0780302,37.5413511,330202.39563146094,4156664.6535584037,0.00019600000000000002
70,127.07802889999999,37.5413499,330202.2780483292,4156664.522755461,0.00019600000000000002
71,127.0780276,37.5413486,330202.1602383071,4156664.380856555,0.00019600000000000002
72,127.07802629999999,37.5413473,330202.0424282787,4156664.2389576505,0.00019600000000000002
73,127.078025,37.5413461,330201.924845138,4156664.108154712,0.00019600000000000002
74,127.07802369999999,37.541344699999996,330201.80680821487,4156663.955159846,0.00019600000000000002
75,127.0780224,37.541343399999995,330201.688998177,4156663.813260946,0.00019600000000000002
76,127.07802099999999,37.541342,330201.56212582433,4156663.6604467495,0.00019600000000000002
77,127.0780197,37.5413407,330201.4443157783,4156663.518547853,0.00019600000000000002
78,127.07801839999999,37.5413394,330201.3265057284,4156663.376648958,0.00019600000000000002
79,127.07801699999999,37.5413381,330201.19986024837,4156663.23493073,0.00019600000000000002
80,127.0780157,37.541336799999996,330201.08205019264,4156663.0930318376,0.00019600000000000002
81,127.0780144,37.541335499999995,330200.96424013085,4156662.9511329476,0.00019600000000000002
82,127.07801289999999,37.5413344,330200.8292129908,4156662.8317873194,0.00019600000000000002
83,127.0780116,37.541333099999996,330200.711402921,4156662.6898884317,0.00019600000000000002
84,127.07800999999999,37.541332,330200.56754035084,4156662.5707234717,0.00019600000000000002
85,127.0780085,37.5413309,330200.43251320126,4156662.4513778496,0.00019600000000000002
86,127.0780071,37.5413298,330200.3063214705,4156662.3318515634,0.00019600000000000002
87,127.07800549999999,37.5413286,330200.162231999,4156662.2015906456,0.00019600000000000002
88,127.07800399999999,37.5413275,330200.02720483765,4156662.0822450286,0.00019600000000000002
89,127.07800239999999,37.541326399999996,330199.8833422449,4156661.96308008,0.00019600000000000002
90,127.078001,37.541325199999996,330199.7569236114,4156661.8324578363,0.00019600000000000002
91,127.07799929999999,37.5413241,330199.60422558483,4156661.713473558,0.00019600000000000002
92,127.0779977,37.541323,330199.4603629841,4156661.594308617,0.00019600000000000002
93,127.0779961,37.541322,330199.31672726513,4156661.4862396433,0.00019600000000000002
94,127.0779946,37.541320899999995,330199.18170008,4156661.366894038,0.00019600000000000002
95,127.07799299999999,37.5413199,330199.03806435334,4156661.258825068,0.00019600000000000002
96,127.0779913,37.5413189,330198.88559319905,4156661.150936767,0.00019600000000000002
97,127.0779898,37.5413178,330198.7505660023,4156661.0315911705,0.00019600000000000002
98,127.0779881,37.5413168,330198.5980948377,4156660.9237028733,0.00019600000000000002
99,127.0779867,37.5413158,330198.4721299511,4156660.8152725785,0.00019600000000000002
100,127.077985,37.541314799999995,330198.31965878117,4156660.707384286,0.00019600000000000002
101,127.0779834,37.5413139,330198.17624992353,4156660.610411295,0.00019600000000000002
102,127.07798179999999,37.5413128,330198.03238728084,4156660.4912463767,0.00019600000000000002
103,127.07798009999999,37.541311799999995,330197.87991609686,4156660.3833580944,0.00019600000000000002
104,127.07797839999999,37.541311,330197.72789869586,4156660.297661742,0.00019600000000000002
105,127.0779767,37.5413102,330197.57588129153,4156660.211965393,0.00019600000000000002
106,127.07797509999999,37.5413092,330197.43224552367,4156660.1038964503,0.00019600000000000002
107,127.0779733,37.5413084,330197.2713926851,4156660.018380773,0.00019600000000000002
108,127.07797149999999,37.541307499999995,330197.1103129479,4156659.9217691375,0.00019600000000000002
109,127.07796979999999,37.5413067,330196.95829553006,4156659.8360727997,0.00019600000000000002
110,127.077968,37.541305799999996,330196.7972157854,4156659.739461168,0.00019600000000000002
111,127.07796619999999,37.5413049,330196.6361360393,4156659.6428495417,0.00019600000000000002
112,127.07796429999999,37.5413041,330196.4664477529,4156659.5575145506,0.00019600000000000002
113,127.07796259999999,37.5413032,330196.3142034272,4156659.4607222597,0.00019600000000000002
114,127.0779608,37.5413023,330196.15312366746,4156659.364110642,0.00019600000000000002
115,127.0779591,37.5413014,330196.00087933446,4156659.2673183554,0.00019600000000000002
116,127.0779572,37.5413006,330195.83119103353,4156659.181983378,0.00019600000000000002
117,127.0779554,37.541299699999996,330195.67011126474,4156659.085371768,0.00019600000000000002
118,127.0779536,37.5412987,330195.50880459463,4156658.9776641987,0.00019600000000000002
119,127.0779518,37.541297799999995,330195.34772481804,4156658.8810525946,0.00019600000000000002
120,127.07795,37.541297,330195.18687193096,4156658.795536958,0.00019600000000000002
121,127.0779481,37.5412963,330195.0174105095,4156658.7212979603,0.00019600000000000002
122,127.0779462,37.5412955,330194.8477221867,4156658.635963002,0.00019600000000000002
123,127.07794419999999,37.5412947,330194.66919843113,4156658.5508087184,0.00019600000000000002
124,127.07794229999999,37.5412939,330194.4995101009,4156658.4654737674,0.00019600000000000002
125,127.0779403,37.5412932,330194.3212132369,4156658.391415455,0.00019600000000000002
126,127.0779383,37.5412926,330194.14314326417,4156658.328453111,0.00019600000000000002
127,127.07793629999999,37.5412919,330193.96484639135,4156658.254394807,0.00019600000000000002
128,127.07793439999999,37.541291099999995,330193.7951580496,4156658.16905987,0.00019600000000000002
129,127.0779324,37.5412904,330193.61686117004,4156658.095001573,0.00019600000000000002
130,127.0779304,37.5412897,330193.43856428936,4156658.0209432794,0.00019600000000000002
131,127.07792839999999,37.5412891,330193.2604943012,4156657.957980954,0.00019600000000000002
132,127.07792649999999,37.5412884,330193.0910328417,4156657.8837419944,0.00019600000000000002
133,127.0779244,37.5412877,330192.90390052134,4156657.8098643855,0.00019600000000000002
134,127.0779225,37.5412872,330192.734892853,4156657.7578173634,0.00019600000000000002
135,127.07792049999999,37.5412866,330192.5568228532,4156657.694855051,0.00019600000000000002
136,127.0779185,37.541286,330192.37875285285,4156657.6318927454,0.00019600000000000002
137,127.0779165,37.5412853,330192.2004559478,4156657.557834476,0.00019600000000000002
