index,Long,Lat,UTM_X,UTM_Y
0,127.0781028,37.541397499999995,330208.91541956656,4156669.670926455
1,127.07810289999999,37.5413974,330208.92402810534,4156669.659649834
2,127.07810289999999,37.541397499999995,330208.9242549834,4156669.670745798
3,127.07810289999999,37.5413974,330208.92402810534,4156669.659649834
4,127.07810289999999,37.541397499999995,330208.9242549834,4156669.670745798
5,127.07810289999999,37.541397499999995,330208.9242549834,4156669.670745798
6,127.07810289999999,37.5413974,330208.92402810534,4156669.659649834
7,127.07810289999999,37.5413974,330208.92402810534,4156669.659649834
8,127.0781028,37.5413974,330208.91519268847,4156669.659830491
9,127.0781026,37.5413974,330208.89752185496,4156669.660191805
10,127.0781023,37.5413974,330208.8710156046,4156669.6607337757
11,127.07810169999999,37.5413974,330208.8180031017,4156669.6618177174
12,127.0781009,37.5413974,330208.7473197674,4156669.6632629735
13,127.07809979999999,37.5413974,330208.6501301783,4156669.665250202
14,127.0780987,37.5413974,330208.5529405937,4156669.6672374317
15,127.07809719999999,37.541397499999995,330208.42063621606,4156669.6810432565
16,127.07809569999999,37.5413978,330208.28878559906,4156669.7170410114
17,127.07809429999999,37.541398099999995,330208.1657703997,4156669.7528581107
18,127.07809259999999,37.541398199999996,330208.01579519035,4156669.7670252575
19,127.07809089999999,37.541398099999995,330207.8653662248,4156669.759000478
20,127.07808899999999,37.541398,330207.6972664229,4156669.751337018
21,127.07808729999999,37.5413978,330207.54661057645,4156669.7322162804
22,127.0780856,37.541397599999996,330207.39595472906,4156669.713095545
23,127.0780837,37.5413972,330207.2271742844,4156669.6721442016
24,127.07808179999999,37.541396399999996,330207.05748631555,4156669.586809005
25,127.07808,37.5413958,330206.89708752395,4156669.5234850803
26,127.0780781,37.5413949,330206.7271726675,4156669.427053926
27,127.0780764,37.541394,330206.5749286436,4156669.330261455
28,127.07807489999999,37.5413928,330206.43967480445,4156669.1998197753
29,127.07807349999999,37.5413918,330206.3137101438,4156669.0913893674
30,127.07807199999999,37.5413905,330206.1782294173,4156668.949851727
31,127.0780705,37.5413894,330206.0432024499,4156668.830506019
32,127.0780693,37.5413883,330205.9346817323,4156668.710618331
33,127.0780679,37.541387199999996,330205.80849017564,4156668.5910919653
34,127.0780666,37.541385999999996,330205.6909071512,4156668.4602889773
35,127.07806529999999,37.5413849,330205.57355100336,4156668.340581954
36,127.07806389999999,37.5413837,330205.4471325533,4156668.20995963
37,127.07806269999999,37.5413821,330205.3374774057,4156668.0345921293
38,127.07806169999999,37.5413806,330205.245719974,4156667.8699592715
39,127.07806049999999,37.5413792,330205.13651858387,4156667.7167837014
40,127.0780594,37.5413777,330205.03592572815,4156667.5523315067
41,127.0780583,37.541376199999995,330204.93533286644,4156667.3878793144
42,127.07805719999999,37.5413747,330204.8347399987,4156667.223427121
43,127.07805599999999,37.541373199999995,330204.72531170957,4156667.059155593
44,127.0780551,37.5413716,330204.6421627947,4156666.8832461163
45,127.078054,37.5413701,330204.5415699178,4156666.718793927
46,127.0780528,37.541368399999996,330204.4316878492,4156666.5323304734
47,127.07805169999999,37.5413668,330204.3308680803,4156666.3567823227
48,127.07805049999999,37.5413652,330204.22121288674,4156666.1814148356
