index,Long,Lat,UTM_X,UTM_Y
0,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
1,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
2,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
3,127.07859579999999,37.541972099999995,330253.77733885415,4156732.5378107447
4,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
5,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
6,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
7,127.0785957,37.5419722,330253.76873032877,4156732.549087321
8,127.0785957,37.5419722,330253.76873032877,4156732.549087321
9,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
10,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
11,127.0785957,37.5419722,330253.76873032877,4156732.549087321
12,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
13,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
14,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
15,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
16,127.0785957,37.541972099999995,330253.76850350597,4156732.537991356
17,127.0785957,37.5419719,330253.7680498604,4156732.515799429
18,127.0785957,37.5419717,330253.76759621466,4156732.493607499
19,127.07859579999999,37.541971499999995,330253.7759779173,4156732.471234959
20,127.07859579999999,37.5419712,330253.77529744885,4156732.4379470656
21,127.0785957,37.541970899999995,330253.76578163216,4156732.4048397853
22,127.0785957,37.5419704,330253.764647518,4156732.3493599617
23,127.0785956,37.5419698,330253.7544512349,4156732.282964788
24,127.07859549999999,37.5419692,330253.7442549472,4156732.2165696127
25,127.0785957,37.541968499999996,330253.7603378846,4156732.1385366404
26,127.07859529999999,37.541967899999996,330253.72363555303,4156732.0726832994
27,127.0785952,37.5419671,330253.7129856215,4156731.984096197
28,127.0785952,37.5419663,330253.71117103857,4156731.895328482
29,127.07859499999999,37.541965499999996,330253.69168575783,4156731.8069219887
30,127.0785949,37.5419647,330253.68103582575,4156731.718334886
31,127.07859479999999,37.5419637,330253.66993224784,4156731.607555855
32,127.07859459999999,37.5419627,330253.6499933181,4156731.4969574343
33,127.07859429999999,37.5419615,330253.6207653949,4156731.364347697
34,127.0785942,37.5419604,330253.60943499306,4156731.242472701
35,127.078594,37.541959399999996,330253.58949606423,4156731.131874279
36,127.0785939,37.541958099999995,330253.577712016,4156730.9878073544
37,127.0785935,37.541956899999995,330253.53964874044,4156730.85537823
38,127.07859339999999,37.5419556,330253.527864689,4156730.7113113054
39,127.0785932,37.541954499999996,330253.5076989376,4156730.589616921
40,127.07859289999999,37.541953299999996,330253.4784710078,4156730.457007184
41,127.07859239999999,37.541951999999995,330253.4313455551,4156730.3136627064
42,127.0785926,37.5419507,330253.4460675563,4156730.169053947
43,127.0785921,37.5419494,330253.39894209965,4156730.025709469
44,127.07859169999999,37.5419481,330253.3606519947,4156729.8821843797
