index,Long,Lat,UTM_X,UTM_Y,Cov_00
342,126.314081,33.305859,249925.291,3688415.39100000,0.00000000
343,126.314079,33.305858,249925.117,3688415.30100000,0.00000000
344,126.314077,33.305857,249924.9403,3688415.21000000,0.00000000
345,126.314075,33.305857,249924.7624,3688415.12400000,0.00000000
346,126.314074,33.305856,249924.5958,3688415.04000000,0.00000000
347,126.314072,33.305855,249924.4197,3688414.94900000,0.00000000
348,126.31407,33.305854,249924.2441,3688414.85700000,0.00000000
349,126.314068,33.305853,249924.073,3688414.76200000,0.00000000
350,126.314066,33.305852,249923.8991,3688414.67200000,0.00000000
351,126.314064,33.305852,249923.7237,3688414.58100000,0.00000000
352,126.314063,33.305851,249923.5588,3688414.48500000,0.00000000
353,126.314061,33.30585,249923.3902,3688414.38700000,0.00000000
354,126.314059,33.305849,249923.2223,3688414.29000000,0.00000000
355,126.314057,33.305848,249923.0567,3688414.19100000,0.00000000
356,126.314056,33.305847,249922.8894,3688414.09700000,0.00000000
357,126.314054,33.305846,249922.7189,3688413.99300000,0.00000000
358,126.314052,33.305845,249922.5615,3688413.89100000,0.00000000
359,126.31405,33.305844,249922.4045,3688413.78500000,0.00000000
360,126.314049,33.305843,249922.2451,3688413.67100000,0.00000000
361,126.314047,33.305842,249922.0862,3688413.55300000,0.00000000
362,126.314045,33.305841,249921.9195,3688413.44400000,0.00000000
363,126.314044,33.30584,249921.7743,3688413.31100000,0.00000000
364,126.314042,33.305838,249921.6335,3688413.18000000,0.00000000
365,126.314041,33.305837,249921.4957,3688413.05300000,0.00000000
366,126.31404,33.305836,249921.3579,3688412.91900000,0.00000000
367,126.314038,33.305835,249921.2259,3688412.77000000,0.00000000
368,126.314037,33.305833,249921.0936,3688412.62000000,0.00000000
369,126.314035,33.305832,249920.9622,3688412.47200000,0.00000000
370,126.314034,33.30583,249920.8386,3688412.31700000,0.00000000
371,126.314033,33.305829,249920.718,3688412.16400000,0.00000000
372,126.314032,33.305828,249920.598,3688412.01200000,0.00000000
373,126.31403,33.305826,249920.4689,3688411.86000000,0.00000000
374,126.314029,33.305825,249920.3434,3688411.70900000,0.00000000
375,126.314028,33.305824,249920.2269,3688411.56200000,0.00000000
376,126.314027,33.305822,249920.1107,3688411.41600000,0.00000000
377,126.314025,33.305821,249919.986,3688411.26100000,0.00000000
378,126.314024,33.305819,249919.8505,3688411.12300000,0.00000000
379,126.314023,33.305818,249919.7283,3688410.97400000,0.00000000
380,126.314021,33.305817,249919.6241,3688410.80800000,0.00000000
381,126.31402,33.305815,249919.5183,3688410.65500000,0.00000000
382,126.314019,33.305814,249919.393,3688410.51700000,0.00000000
383,126.314018,33.305812,249919.2703,3688410.36300000,0.00000000
384,126.314017,33.305811,249919.1495,3688410.21200000,0.00000000
385,126.314015,33.30581,249919.0264,3688410.06800000,0.00000000
386,126.314014,33.305809,249918.8953,3688409.93100000,0.00000000
387,126.314012,33.305807,249918.752,3688409.79900000,0.00000000
388,126.314011,33.305806,249918.6117,3688409.66900000,0.00000000
389,126.314009,33.305805,249918.472,3688409.52600000,0.00000000
390,126.314008,33.305803,249918.3492,3688409.38200000,0.00000000
391,126.314007,33.305802,249918.23,3688409.23300000,0.00000000
392,126.314006,33.305801,249918.1057,3688409.08300000,0.00000000
393,126.314004,33.305799,249917.97,3688408.94500000,0.00000000
394,126.314003,33.305798,249917.8321,3688408.80400000,0.00000000
395,126.314001,33.305797,249917.6949,3688408.66400000,0.00000000
396,126.314,33.305796,249917.5688,3688408.52800000,0.00000000
397,126.313999,33.305794,249917.4363,3688408.37800000,0.00000000
398,126.313997,33.305793,249917.3074,3688408.23200000,0.00000000
399,126.313996,33.305792,249917.1791,3688408.08700000,0.00000000
400,126.313995,33.30579,249917.0553,3688407.93200000,0.00000000
401,126.313993,33.305789,249916.928,3688407.78500000,0.00000000
402,126.313992,33.305787,249916.8125,3688407.63300000,0.00000000
403,126.313991,33.305786,249916.7019,3688407.47700000,0.00000000
404,126.31399,33.305784,249916.5857,3688407.31500000,0.00000000
405,126.313989,33.305783,249916.4694,3688407.15400000,0.00000000
406,126.313988,33.305782,249916.3598,3688407.00000000,0.00000000
407,126.313986,33.30578,249916.2613,3688406.82700000,0.00000000
408,126.313985,33.305778,249916.1472,3688406.66300000,0.00000000
409,126.313984,33.305777,249916.033,3688406.51400000,0.00000000
410,126.313983,33.305776,249915.9221,3688406.36500000,0.00000000
411,126.313982,33.305774,249915.8139,3688406.19800000,0.00000000
412,126.313981,33.305773,249915.7091,3688406.03600000,0.00000000
413,126.31398,33.305771,249915.5898,3688405.88200000,0.00000000
414,126.313978,33.30577,249915.4742,3688405.72500000,0.00000000
415,126.313977,33.305768,249915.3635,3688405.56900000,0.00000000
416,126.313976,33.305767,249915.2524,3688405.40700000,0.00000000
417,126.313975,33.305765,249915.1466,3688405.24600000,0.00000000
418,126.313974,33.305764,249915.0328,3688405.08500000,0.00000000
419,126.313973,33.305762,249914.9252,3688404.91900000,0.00000000
420,126.313971,33.305761,249914.8092,3688404.76800000,0.00000000
421,126.31397,33.30576,249914.6848,3688404.61200000,0.00000000
422,126.313969,33.305758,249914.5707,3688404.46300000,0.00000000
423,126.313968,33.305757,249914.4605,3688404.30900000,0.00000000
424,126.313967,33.305755,249914.3557,3688404.14700000,0.00000000
425,126.313966,33.305754,249914.2591,3688403.97900000,0.00000000
426,126.313965,33.305752,249914.1605,3688403.80600000,0.00000000
427,126.313964,33.305751,249914.07,3688403.63300000,0.00000000
428,126.313963,33.305749,249913.9852,3688403.45400000,0.00000000
429,126.313962,33.305747,249913.9043,3688403.27800000,0.00000000
430,126.313961,33.305746,249913.8195,3688403.10400000,0.00000000
431,126.313961,33.305744,249913.7486,3688402.91700000,0.00000000
432,126.31396,33.305742,249913.6868,3688402.73600000,0.00000000
433,126.31396,33.305741,249913.6377,3688402.55000000,0.00000000
434,126.313959,33.305739,249913.5856,3688402.36100000,0.00000000
435,126.313959,33.305737,249913.5323,3688402.17100000,0.00000000
